Meas. Voltage (V)	Meas. Current (A)	6/1/2026 12:41:29 PM
8.091643E-4	2.010000E-4
8.081651E-4	2.000000E-4
8.083197E-4	1.990000E-4
7.981764E-4	1.980000E-4
7.941072E-4	1.970000E-4
7.892656E-4	1.960000E-4
7.888820E-4	1.950000E-4
7.795853E-4	1.940000E-4
7.772025E-4	1.930000E-4
7.719789E-4	1.920000E-4
7.549193E-4	1.910000E-4
7.645251E-4	1.900000E-4
7.496202E-4	1.890000E-4
7.516188E-4	1.880000E-4
7.462405E-4	1.870000E-4
7.394018E-4	1.860000E-4
7.334083E-4	1.850000E-4
7.286447E-4	1.840000E-4
7.249589E-4	1.830000E-4
7.191955E-4	1.820000E-4
7.217348E-4	1.810000E-4
7.149706E-4	1.800000E-4
7.137422E-4	1.790000E-4
7.071348E-4	1.780000E-4
7.019858E-4	1.770000E-4
7.050617E-4	1.760000E-4
6.949178E-4	1.750000E-4
6.889266E-4	1.740000E-4
6.847759E-4	1.730000E-4
6.761716E-4	1.720000E-4
6.787052E-4	1.710000E-4
6.724071E-4	1.700000E-4
6.659533E-4	1.690000E-4
6.542744E-4	1.680000E-4
6.522015E-4	1.670000E-4
6.550443E-4	1.660000E-4
6.447483E-4	1.650000E-4
6.382172E-4	1.640000E-4
6.385227E-4	1.630000E-4
6.311488E-4	1.620000E-4
6.255383E-4	1.610000E-4
6.253096E-4	1.600000E-4
6.213916E-4	1.590000E-4
6.112485E-4	1.580000E-4
6.097129E-4	1.570000E-4
6.045643E-4	1.560000E-4
6.016463E-4	1.550000E-4
6.004950E-4	1.540000E-4
5.861261E-4	1.530000E-4
5.925811E-4	1.520000E-4
5.891232E-4	1.510000E-4
5.802879E-4	1.500000E-4
5.759853E-4	1.490000E-4
5.644598E-4	1.480000E-4
5.579288E-4	1.470000E-4
5.694542E-4	1.460000E-4
5.534742E-4	1.450000E-4
5.485551E-4	1.440000E-4
5.466345E-4	1.430000E-4
5.504764E-4	1.420000E-4
5.371862E-4	1.410000E-4
5.219721E-4	1.400000E-4
5.268913E-4	1.390000E-4
5.268916E-4	1.380000E-4
5.127520E-4	1.370000E-4
5.076063E-4	1.360000E-4
5.084528E-4	1.350000E-4
4.984618E-4	1.340000E-4
5.061481E-4	1.330000E-4
5.001535E-4	1.320000E-4
4.894746E-4	1.310000E-4
4.897076E-4	1.300000E-4
4.897047E-4	1.290000E-4
4.816390E-4	1.280000E-4
4.692671E-4	1.270000E-4
4.611246E-4	1.260000E-4
4.659658E-4	1.250000E-4
4.659635E-4	1.240000E-4
4.544407E-4	1.230000E-4
4.484495E-4	1.220000E-4
4.538254E-4	1.210000E-4
4.476017E-4	1.200000E-4
4.442211E-4	1.190000E-4
4.310066E-4	1.180000E-4
4.249359E-4	1.170000E-4
4.263200E-4	1.160000E-4
